trending_id,trend_date_time,trend
538,2021-12-21 03:00:26.363121,#RodaViva
539,2021-12-21 03:00:26.624305,Di Maria
540,2021-12-21 03:00:26.840428,Melody
541,2021-12-21 03:00:27.031726,#FamiliaRecord
542,2021-12-21 03:00:27.151022,tannie
543,2021-12-21 03:00:27.315967,Carlos Filho
544,2021-12-21 15:00:15.557449,Ícaro Silva
545,2021-12-21 15:00:15.767531,Melody
561,2021-12-21 21:00:51.891322,#QuizPercyJackson
546,2021-12-21 15:00:15.955231,Olavo
547,2021-12-21 15:00:16.132528,#Encontro
548,2021-12-21 15:00:16.245653,maze of memories
549,2021-12-21 15:00:16.462683,Di Maria
550,2021-12-21 15:00:16.618615,Maaya
551,2021-12-21 15:00:16.717337,#F360BR
552,2021-12-21 15:00:16.883596,#JaEraJair
553,2021-12-21 15:00:17.112897,Virgínia
554,2021-12-21 21:00:50.544605,Ícaro
555,2021-12-21 21:00:50.786164,Tiago Leifert
556,2021-12-21 21:00:50.99048,#JaEraJair
557,2021-12-21 21:00:51.148716,lorde
558,2021-12-21 21:00:51.354876,Olavo
559,2021-12-21 21:00:51.543586,Fernando Miguel
562,2021-12-21 21:00:52.164087,Virgínia
563,2021-12-21 21:00:52.319551,#CopaDaLigaNaESPN
564,2021-12-22 03:00:26.654425,#70AnosEstaNoite
565,2021-12-22 03:00:26.906248,Melody
566,2021-12-22 03:00:27.148462,Virgínia
567,2021-12-22 03:00:27.358504,Anitta
568,2021-12-22 03:00:27.504875,#NeymarNoSBT
569,2021-12-22 03:00:27.689432,#UmLugarAoSol
570,2021-12-22 03:00:27.843187,Avenida Brasil
571,2021-12-22 03:00:28.028573,Adriana Esteves
572,2021-12-22 03:00:28.304481,Use a 1ª
573,2021-12-22 03:00:28.530918,sergio ramos
587,2021-12-22 21:00:48.744754,#LaLigaNaESPN
574,2021-12-22 15:00:53.284064,Jorge Jesus
575,2021-12-22 15:00:53.508594,Benfica
576,2021-12-22 15:00:53.747623,#Hawkeye
577,2021-12-22 15:00:53.882124,#NatalPromoDeLivro
578,2021-12-22 15:00:54.0726,João de Deus
579,2021-12-22 15:00:54.275006,Yelena
580,2021-12-22 15:00:54.505084,Mister
581,2021-12-22 15:00:54.671484,Emily in Paris
582,2021-12-22 15:00:54.828251,Clint
583,2021-12-22 15:00:54.937247,JESUS ESTÁ VOLTANDO
584,2021-12-22 21:00:48.153132,Benzema
585,2021-12-22 21:00:48.387452,Ícaro
586,2021-12-22 21:00:48.608247,Ícaro
589,2021-12-22 21:00:49.189989,Emily
590,2021-12-22 21:00:49.361927,Bilbao
591,2021-12-22 21:00:49.545186,Vardy
592,2021-12-22 21:00:49.693105,Farid
593,2021-12-22 21:00:49.835137,Khai
594,2021-12-23 03:00:08.785765,Roberto Carlos
595,2021-12-23 03:00:08.923223,#EspecialRC
596,2021-12-23 03:00:09.065357,#GiuResponde
597,2021-12-23 03:00:09.24984,Sandy
598,2021-12-23 03:00:09.399148,#naotempreco
599,2021-12-23 03:00:09.555102,#EspecialPowerCouple
600,2021-12-23 03:00:09.686596,Thelma
601,2021-12-23 03:00:09.813173,Zeca Pagodinho
602,2021-12-23 03:00:09.979716,Fafá
603,2021-12-23 03:00:10.129133,Erasmo
604,2021-12-23 15:00:16.009259,#VoltaDS87
2018,2022-02-22 15:00:14.071405,NMIXX
605,2021-12-23 15:00:16.224267,Feliz Natal
606,2021-12-23 15:00:16.377064,Janderson
607,2021-12-23 15:00:16.581257,Borja
608,2021-12-23 15:00:16.706399,#SorteioPromodeBooks
609,2021-12-23 15:00:16.925948,Pelé
610,2021-12-23 15:00:17.095679,Ana Maria
611,2021-12-23 15:00:17.379455,Dia 23
612,2021-12-23 15:00:17.569501,Correios
613,2021-12-23 15:00:17.761791,Romário
614,2021-12-23 21:00:14.26987,Porto
615,2021-12-23 21:00:14.39631,#PortuguêsNaESPN
616,2021-12-23 21:00:14.582434,#OClone
660,2021-12-25 03:00:18.948581,Maiara
617,2021-12-23 21:00:14.747429,Vitinha
618,2021-12-23 21:00:14.891719,Isaque
619,2021-12-23 21:00:15.033318,Evanilson
620,2021-12-23 21:00:15.197598,Clayson
621,2021-12-23 21:00:15.327981,#ForaJJ
622,2021-12-23 21:00:15.5841,Feliz Natal
623,2021-12-23 21:00:15.729112,Pitoca
624,2021-12-24 03:00:33.968477,#TheVoiceBrasil
625,2021-12-24 03:00:34.089927,#HappyBirthdayLouisTomlinson
626,2021-12-24 03:00:34.228461,#lightsforlouis
627,2021-12-24 03:00:34.367744,#FechadoComJorgeBraga
628,2021-12-24 03:00:34.499505,#5050NaTwitch
629,2021-12-24 03:00:34.705107,Teló
630,2021-12-24 03:00:34.876698,Hugo Rafael
631,2021-12-24 03:00:35.094449,Diego Costa
632,2021-12-24 03:00:35.269753,Gustavo Matias
633,2021-12-24 03:00:35.424218,WE LOVE YOU CAMILA
634,2021-12-24 15:00:16.794367,Feliz Natal
635,2021-12-24 15:00:17.063606,Natal
636,2021-12-24 15:00:17.224738,#GetwellsoonSUGA
637,2021-12-24 15:00:17.375951,#BadBuddySeriesEP9
638,2021-12-24 15:00:17.55556,yoon
639,2021-12-24 15:00:17.823559,Christmas
640,2021-12-24 15:00:18.056919,ariana
641,2021-12-24 15:00:18.372009,Noel
642,2021-12-24 15:00:18.537562,#SextouDoBem
643,2021-12-24 15:00:18.661957,#DontLookUp
644,2021-12-24 21:00:16.995235,Feliz Natal
645,2021-12-24 21:00:17.210174,Botafogo
646,2021-12-24 21:00:17.357407,MAIARA EU TE AMO
825,2021-12-30 21:00:56.653312,McTominay
647,2021-12-24 21:00:17.620547,Noel
648,2021-12-24 21:00:17.862483,Christmas
649,2021-12-24 21:00:18.038252,Crystal Palace
650,2021-12-24 21:00:18.173617,#OClone
651,2021-12-24 21:00:18.350385,Paulo Sousa
652,2021-12-24 21:00:18.519151,John Textor
653,2021-12-24 21:00:18.653441,lottie
654,2021-12-25 03:00:17.632832,Feliz Natal
655,2021-12-25 03:00:17.882778,noel
656,2021-12-25 03:00:18.172434,Jesus
657,2021-12-25 03:00:18.425832,Christmas
658,2021-12-25 03:00:18.666454,Peru
661,2021-12-25 03:00:19.14528,Grinch
662,2021-12-25 03:00:19.284675,Militão
663,2021-12-25 03:00:19.470148,Gelo
664,2021-12-25 15:00:22.383564,Feliz Natal
665,2021-12-25 15:00:22.499643,#GetWellSoonJin
666,2021-12-25 15:00:22.613394,#GetWellSoonRM
667,2021-12-25 15:00:22.741531,Maradona
668,2021-12-25 15:00:22.882414,#GetWellSoonNamjoon
669,2021-12-25 15:00:23.087622,James Webb
670,2021-12-25 15:00:23.247148,freddie
671,2021-12-25 15:00:23.405868,#MakeTASM3
672,2021-12-25 15:00:23.574786,Cruyff
673,2021-12-25 15:00:23.684958,Namu
674,2021-12-25 21:00:21.185512,#MakeTASM3
675,2021-12-25 21:00:21.401256,#Caldeirão
676,2021-12-25 21:00:21.52226,MAIARA MERECE RESPEITO
677,2021-12-25 21:00:21.654252,FERNANDO VAI TOMAR NO CU
678,2021-12-25 21:00:21.797882,Tony Ramos
679,2021-12-25 21:00:21.932697,#VoleiNoSporTV
680,2021-12-25 21:00:22.066964,Boga
681,2021-12-25 21:00:22.199911,Maradona
682,2021-12-25 21:00:22.398828,Breno
683,2021-12-25 21:00:22.649837,Messi
684,2021-12-26 03:00:44.227869,#AltasHoras
685,2021-12-26 03:00:44.447974,Lakers
686,2021-12-26 03:00:44.639224,Marieta Severo
687,2021-12-26 03:00:44.836693,Atlético-MG
688,2021-12-26 03:00:44.985893,Juliana Paes
689,2021-12-26 03:00:45.151829,#NBAnaESPN
690,2021-12-26 03:00:45.344969,Harden
691,2021-12-26 03:00:45.461889,#SpaceDaMineirão
692,2021-12-26 03:00:45.61928,Seedorf
693,2021-12-26 03:00:45.811095,STEFANI EU TE AMO
694,2021-12-26 15:00:32.857749,Paulo Sousa
695,2021-12-26 15:00:33.03688,xiao
696,2021-12-26 15:00:33.247144,Desmond Tutu
842,2021-12-31 03:00:29.203678,Young Royals
697,2021-12-26 15:00:33.489664,Dorval
698,2021-12-26 15:00:33.666844,Lauro Jardim
699,2021-12-26 15:00:33.774565,#NotMeSeriesEP3
700,2021-12-26 15:00:33.941797,Zhongli
701,2021-12-26 15:00:34.089615,#DomingoLegal
702,2021-12-26 15:00:34.317704,Marieta
703,2021-12-26 15:00:34.448977,#SnowdropEp5
704,2021-12-26 21:00:10.788393,Paulo Sousa
705,2021-12-26 21:00:10.958799,Lukaku
706,2021-12-26 21:00:11.11172,King Kong
707,2021-12-26 21:00:11.297188,MELLOS COM SUL DA BAHIA
708,2021-12-26 21:00:11.492562,wendy
709,2021-12-26 21:00:11.705556,Polônia
710,2021-12-26 21:00:11.870122,Larissa Manoela
711,2021-12-26 21:00:12.061483,#ShowdosFamosos
712,2021-12-26 21:00:12.238151,Dome
843,2021-12-31 03:00:29.368329,Maxey
2875,2022-03-22 15:00:17.595104,#mariliaday
713,2021-12-26 21:00:12.392181,#PremierLeagueNaESPN
714,2021-12-27 03:01:03.168448,#Fantastico
715,2021-12-27 03:01:03.37368,squid game
716,2021-12-27 03:01:03.507338,TOP GATOS DO ANO
717,2021-12-27 03:01:03.660569,Star Wars
718,2021-12-27 03:01:03.785637,michael b jordan
719,2021-12-27 03:01:03.924356,#RicoTaON
720,2021-12-27 03:01:04.138973,Omar
721,2021-12-27 03:01:04.387957,Bahia
722,2021-12-27 03:01:04.521431,Maria Bethânia
723,2021-12-27 03:01:04.697421,#Domingao
724,2021-12-27 15:00:41.747581,#JoiceNoMorning
725,2021-12-27 15:00:42.004721,Bahia
726,2021-12-27 15:00:42.126776,#ONEPIECE1036
727,2021-12-27 15:00:42.239719,#imfeeling2022
728,2021-12-27 15:00:42.442117,NO CONCEPT PHOTO
916,2022-01-02 21:00:24.777953,TODO MUNDO É NÁUTICO
729,2021-12-27 15:00:42.650348,Simone Tebet
730,2021-12-27 15:00:42.840066,hoshi
731,2021-12-27 15:00:43.034489,Ministério da Defesa
732,2021-12-27 15:00:43.152537,#TVTimeRewind
733,2021-12-27 15:00:43.278904,#Encontro
734,2021-12-27 21:00:52.065996,Bruna
735,2021-12-27 21:00:52.255336,Cano
736,2021-12-27 21:00:52.408366,Varane
737,2021-12-27 21:00:52.586027,#TheBatman
738,2021-12-27 21:00:52.79217,Maguire
739,2021-12-27 21:00:53.016773,Newcastle
740,2021-12-27 21:00:53.269947,TELEFONE
741,2021-12-27 21:00:53.463071,Manchester United
742,2021-12-27 21:00:53.628326,Rashford
743,2021-12-27 21:00:53.814551,Faz o L
2876,2022-03-22 15:00:17.749687,#XboxSonic2Sweepstakes
744,2021-12-28 03:00:37.144677,#Retrospectiva2021
745,2021-12-28 03:00:37.30659,#UmLugarAoSol
746,2021-12-28 03:00:37.505911,Bárbara
747,2021-12-28 03:00:37.636384,TE AMAMOS TAYS REIS
748,2021-12-28 03:00:37.785335,charli
749,2021-12-28 03:00:37.998897,Felipe Neto
750,2021-12-28 03:00:38.198983,DANISA IS REAL
751,2021-12-28 03:00:38.355397,DeRozan
752,2021-12-28 03:00:38.536741,Erica
753,2021-12-28 03:00:38.673285,#BolsonaroVagabundo
754,2021-12-28 15:00:30.754011,Jorge Jesus
755,2021-12-28 15:00:31.059743,Flamengo
756,2021-12-28 15:00:31.332564,Benfica
757,2021-12-28 15:00:31.652981,#BolsonaroVagabundo
917,2022-01-02 21:00:24.918368,#NFLnaESPN
758,2021-12-28 15:00:31.886008,Paulo Sousa
759,2021-12-28 15:00:32.186347,Cuca
760,2021-12-28 15:00:32.375137,Odair
761,2021-12-28 15:00:32.66287,Atlético
762,2021-12-28 15:00:32.853422,#BloomingSANAday
763,2021-12-28 15:00:33.015984,#샤샤공주_생일축하해
764,2021-12-28 21:00:15.721113,#BolsonaroVagabundo
765,2021-12-28 21:00:15.832736,#BolsonaroOrgulhoDoBrasil
766,2021-12-28 21:00:15.951469,#OClone
767,2021-12-28 21:00:16.061413,TE AMAMOS MARAISA
768,2021-12-28 21:00:16.211291,Proerd
769,2021-12-28 21:00:16.355522,Schmeichel
770,2021-12-28 21:00:16.590217,Jorge Jesus
771,2021-12-28 21:00:16.701631,Nash
772,2021-12-28 21:00:16.840445,Sormani
773,2021-12-28 21:00:16.966621,Matip
774,2021-12-29 03:01:06.618782,#MasterChefBR
775,2021-12-29 03:01:06.810416,#BolsonaroVagabundo
776,2021-12-29 03:01:06.928831,#BolsonaroOrgulhoDoBrasil
777,2021-12-29 03:01:07.092675,#GenesisInConcert
778,2021-12-29 03:01:07.281912,UNIDOS PELO SUL DA BAHIA
779,2021-12-29 03:01:07.478867,#UmLugarAoSol
780,2021-12-29 03:01:07.58008,COBRA KAI PREMIERE
781,2021-12-29 03:01:07.716476,dylan
782,2021-12-29 03:01:07.825071,heejin
783,2021-12-29 03:01:08.044336,Saúde
784,2021-12-29 15:00:16.634424,#HappyBirthdayTaehyung
785,2021-12-29 15:00:16.758041,#LightUpTheAlps
786,2021-12-29 15:00:17.005061,#GenshinImpact
787,2021-12-29 15:00:17.129166,STREAM UMA EX
788,2021-12-29 15:00:17.265379,suga hyung
789,2021-12-29 15:00:17.389822,#bolsonarovagabumdo
790,2021-12-29 15:00:17.494648,Inês Brasil
791,2021-12-29 15:00:17.650491,#HAPPYVDAY
792,2021-12-29 15:00:17.797781,Sidnei
793,2021-12-29 15:00:17.970388,Cássia Eller
794,2021-12-29 21:00:47.906629,Maurílio
795,2021-12-29 21:00:48.106954,#HappyBirthdayTaehyung
949,2022-01-03 21:00:29.16904,Bruno Fernandes
796,2021-12-29 21:00:48.335021,Paulo Sousa
797,2021-12-29 21:00:48.562941,Moisés
798,2021-12-29 21:00:48.756721,Mengão
799,2021-12-29 21:00:48.955807,Camilla
800,2021-12-29 21:00:49.15373,#RetrospectivaAnimada
801,2021-12-29 21:00:49.286972,#TAEHYUNGDAY
802,2021-12-29 21:00:49.451968,#HAPPYVDAY
803,2021-12-29 21:00:49.632212,Vamos Flamengo
804,2021-12-30 03:00:16.588709,#FundoPartidarioParaBahia
805,2021-12-30 03:00:16.812574,Coutinho
806,2021-12-30 03:00:16.942704,Ortega
807,2021-12-30 03:00:17.08926,#TeamGragQueen
808,2021-12-30 03:00:17.255787,#UmLugarAoSol
809,2021-12-30 03:00:17.492628,Argentina
1419,2022-02-02 15:12:55.753398,#encontro
810,2021-12-30 03:00:17.624695,#bolsonarovagabumdo
811,2021-12-30 03:00:17.809153,Maurílio
812,2021-12-30 03:00:17.956124,Janine
813,2021-12-30 03:00:18.082357,Alan Ruiz
814,2021-12-30 15:00:42.67199,Argentina
815,2021-12-30 15:00:42.825308,JUMP IS TODAY
816,2021-12-30 15:00:43.025851,Coutinho
817,2021-12-30 15:00:43.231936,Nikão
818,2021-12-30 15:00:43.365381,#NoneOfThisWillHaveHappend
819,2021-12-30 15:00:43.461285,#KianKnows
820,2021-12-30 15:00:43.641874,#MaisVoce
821,2021-12-30 15:00:43.909117,Marinho
822,2021-12-30 15:00:44.082301,#2022VaiSerAssim
823,2021-12-30 15:00:44.223919,YET CONCEPT PHOTO
824,2021-12-30 21:00:56.512137,Coutinho
1420,2022-02-02 21:00:10.472791,#BarrosoMentiroso
826,2021-12-30 21:00:56.782842,#OClone
827,2021-12-30 21:00:56.962481,Maguire
828,2021-12-30 21:00:57.122903,Diego Souza
829,2021-12-30 21:00:57.250855,Sancho
830,2021-12-30 21:00:57.398812,#TurmaDaMonicaOFilme
831,2021-12-30 21:00:57.572251,Beto Carrero
832,2021-12-30 21:00:57.761418,Lya Luft
833,2021-12-30 21:00:57.900771,Burnley
834,2021-12-31 03:00:27.997944,BDAY MAIARA E MARAISA
835,2021-12-31 03:00:28.165556,Embiid
836,2021-12-31 03:00:28.339718,Durant
837,2021-12-31 03:00:28.459827,Renesmee
838,2021-12-31 03:00:28.627166,Bad Buddy
839,2021-12-31 03:00:28.752025,#LeonardoERaçaNegra
840,2021-12-31 03:00:28.921382,CHA DA ANITTA
841,2021-12-31 03:00:29.092112,Vanderlei
844,2021-12-31 15:00:47.613227,Feliz Ano Novo
845,2021-12-31 15:00:47.909061,Feliz 2022
846,2021-12-31 15:00:48.38422,Que 2022
847,2021-12-31 15:00:48.496405,#IveteVaiTomarNoCool
848,2021-12-31 15:00:48.640343,PARABENS MAIARA E MARAISA
849,2021-12-31 15:00:48.753434,#Em2022Bolsonaro22
850,2021-12-31 15:00:49.095211,Happy New Year
851,2021-12-31 15:00:49.371193,Austrália
852,2021-12-31 15:00:49.569491,São Silvestre
853,2021-12-31 15:00:49.746704,Nova Zelândia
854,2021-12-31 21:00:40.023115,#IveteVaiTomarNoCool
855,2021-12-31 21:00:40.325816,Feliz Ano Novo
856,2021-12-31 21:00:40.545171,Betty White
857,2021-12-31 21:00:40.719479,lucas inutilismo
1421,2022-02-02 21:00:10.618442,Campaz
858,2021-12-31 21:00:41.220716,Que 2022
859,2021-12-31 21:00:41.423726,LYSANDRE
860,2021-12-31 21:00:41.777189,Happy New Year
861,2021-12-31 21:00:41.892414,perrie
862,2021-12-31 21:00:42.016302,#FelizJaEraJair
863,2021-12-31 21:00:42.176729,#Em2022Bolsonaro22
864,2022-01-01 03:00:38.56851,Feliz Ano Novo
865,2022-01-01 03:00:38.908317,Feliz 2022
866,2022-01-01 03:00:39.390873,Que 2022
867,2022-01-01 03:00:39.517534,#ShowDaVirada
868,2022-01-01 03:00:39.672367,#ForaBolsonaroVagabundo
869,2022-01-01 03:00:40.053227,Happy New Year
870,2022-01-01 03:00:40.219175,#megadavirada
871,2022-01-01 03:00:40.483306,Vem 2022
872,2022-01-01 03:00:40.651797,#ReveillonLGBTQ
873,2022-01-01 03:00:40.815322,Tchau 2021
874,2022-01-01 15:00:13.56848,Feliz 2022
875,2022-01-01 15:00:13.87652,Feliz Ano Novo
876,2022-01-01 15:00:14.073867,Comecei 2022
877,2022-01-01 15:00:14.362667,Lula
878,2022-01-01 15:00:14.54451,#Dispatch
879,2022-01-01 15:00:14.768453,Começando 2022
880,2022-01-01 15:00:14.935297,#NakuruWordFest
881,2022-01-01 15:00:15.160501,#ReturnToHogwarts
882,2022-01-01 15:00:15.369847,#SMTOWN_LIVE
883,2022-01-01 15:00:15.772531,Happy New Year
884,2022-01-01 21:00:51.07508,#TicTacBolsonaro
885,2022-01-01 21:00:51.276886,#Caldeirão
886,2022-01-01 21:00:51.447654,#HarryPotter20thAnniversary
887,2022-01-01 21:00:51.572877,#FelizBolsonaro22
888,2022-01-01 21:00:51.717079,SPORT CLUB DO RECIFE
889,2022-01-01 21:00:51.85278,DCEU
890,2022-01-01 21:00:52.012462,Melhoras Caze
891,2022-01-01 21:00:52.175592,Rupert
892,2022-01-01 21:00:52.293049,#SnowdropEp6
893,2022-01-01 21:00:52.493636,Estadão
894,2022-01-02 03:00:19.15388,SPORT CLUB DO RECIFE
895,2022-01-02 03:00:19.319762,DeRozan
896,2022-01-02 03:00:19.468068,#altashoras
897,2022-01-02 03:00:19.67154,Harry Potter
898,2022-01-02 03:00:19.82522,Alonso
899,2022-01-02 03:00:19.970877,#FelizBolsonaro22
900,2022-01-02 03:00:20.128488,Lucas Lucco
901,2022-01-02 03:00:20.241004,#JaneiroLGBTQ
902,2022-01-02 03:00:20.366581,COMO É BOM SER MALYNE
903,2022-01-02 03:00:20.485316,Arthur Aguiar
904,2022-01-02 15:00:19.527783,#OurPrideJISOOday
905,2022-01-02 15:00:19.725457,#첫눈처럼_다가온_지수의_생일을_축하해
906,2022-01-02 15:00:20.055457,Real Madrid
907,2022-01-02 15:00:20.267616,#Cruzeiro101anos
908,2022-01-02 15:00:20.440209,#LaLigaNaESPN
909,2022-01-02 15:00:20.646152,Getafe
910,2022-01-02 15:00:20.815743,#SnowdropEp7
911,2022-01-02 15:00:21.21589,Dia 2
912,2022-01-02 15:00:21.411901,DIMENSION ANSWER TRACKLIST
913,2022-01-02 15:00:21.567959,Hazard
914,2022-01-02 21:00:24.381561,#MelhoresdoAno
915,2022-01-02 21:00:24.568119,Marjorie
1422,2022-02-02 21:00:10.757011,AMANHÃ TEM LUANCITY
918,2022-01-02 21:00:25.072839,Renata
919,2022-01-02 21:00:25.35133,Chelsea
920,2022-01-02 21:00:25.496188,Paulo Vieira
921,2022-01-02 21:00:25.726795,#BBB22
922,2022-01-02 21:00:25.871538,Luuk de Jong
923,2022-01-02 21:00:26.038008,Ja'Marr Chase
924,2022-01-03 03:00:56.627846,#ARMYSelcaDay
925,2022-01-03 03:00:56.824771,#Fantastico
926,2022-01-03 03:00:57.010434,Eduardo e Mônica
927,2022-01-03 03:00:57.212115,#MelhoresdoAno
928,2022-01-03 03:00:57.36392,HAPPY BIRTHDAY FLORENCE
929,2022-01-03 03:00:57.487671,MVP da Final
930,2022-01-03 03:00:57.772739,#GoPackGo
931,2022-01-03 03:00:57.924236,Jaylen Brown
932,2022-01-03 03:00:58.127929,Rubens
933,2022-01-03 03:00:58.258195,hyomin
934,2022-01-03 15:00:45.867408,#QuemMandouMatarBolsonaro
935,2022-01-03 15:00:46.040868,Força Presidente
936,2022-01-03 15:00:46.171088,#PAPÃODACURUZU
950,2022-01-03 21:00:29.456713,VA GA BUN DO
937,2022-01-03 15:00:46.397267,Abel
938,2022-01-03 15:00:46.566923,Godin
939,2022-01-03 15:00:46.742909,Bahamas
940,2022-01-03 15:00:46.932013,Nathan
941,2022-01-03 15:00:47.131309,The Weeknd
942,2022-01-03 15:00:47.453335,Tyler
943,2022-01-03 15:00:47.620459,Adélio
944,2022-01-03 21:00:27.745361,Tirei Personalidade
945,2022-01-03 21:00:27.993016,#QuemMandouMatarBolsonaro
946,2022-01-03 21:00:28.258302,West Ham
947,2022-01-03 21:00:28.555147,#OrandoPeloPresidente
948,2022-01-03 21:00:28.897068,Manchester United
951,2022-01-03 21:00:29.873077,#PremierLeagueNaESPN
952,2022-01-03 21:00:30.247542,Wolves
953,2022-01-03 21:00:30.503664,Sancho
954,2022-01-04 03:00:15.160293,Gabi Brandt
955,2022-01-04 03:00:15.317602,saulo
956,2022-01-04 03:00:15.428248,Tirei Personalidade
957,2022-01-04 03:00:15.608189,Ja Morant
958,2022-01-04 03:00:15.732873,Coraline 2
959,2022-01-04 03:00:16.031889,Patrick
960,2022-01-04 03:00:16.212255,Rwan
961,2022-01-04 03:00:16.341606,#JuntosParaSempre
962,2022-01-04 03:00:16.477421,#SonicFrontiersPTBR
963,2022-01-04 03:00:16.624672,Nets
964,2022-01-04 15:00:12.318595,HAPPY BDAY MANU
965,2022-01-04 15:00:12.463879,PREVIEW THE ANSWER
966,2022-01-04 15:00:12.562285,#mandafoto
967,2022-01-04 15:00:12.678309,mel maia
968,2022-01-04 15:00:12.94563,Djokovic
969,2022-01-04 15:00:13.261062,Dia 4
970,2022-01-04 15:00:13.456308,YASMIN NA FATIMA BERNARDES
973,2022-01-04 15:00:13.969274,IPVA
974,2022-01-04 21:00:33.001853,MEU TOP 5 DA MARÍLIA MENDONÇA
975,2022-01-04 21:00:33.130483,#ChristmasTree79onHot100
976,2022-01-04 21:00:33.276131,#aaacupom
977,2022-01-04 21:00:33.442686,Raniel
978,2022-01-04 21:00:33.594179,#AprendiComJuliette
979,2022-01-04 21:00:33.728097,Evelyn Regly
980,2022-01-04 21:00:33.976746,Monark
981,2022-01-04 21:00:34.16256,Zeri
982,2022-01-04 21:00:34.296979,Jacuipense
983,2022-01-04 21:00:34.437998,RECORD MAKER V
984,2022-01-05 03:00:47.478432,#UmLugarAoSol
985,2022-01-05 03:00:47.686866,Biro
986,2022-01-05 03:00:47.841234,Resende
987,2022-01-05 03:00:48.006951,Deolane
988,2022-01-05 03:00:48.232001,Fábio
989,2022-01-05 03:00:48.36905,Keven
990,2022-01-05 03:00:48.512016,Rosaria
991,2022-01-05 03:00:48.624082,#Calango22
992,2022-01-05 03:00:48.769018,#PesadeloNaCozinha
993,2022-01-05 03:00:49.012516,xiao
994,2022-01-05 15:00:41.22394,#TwitterApoiaFakeNews
995,2022-01-05 15:00:41.467516,#Rebelde
996,2022-01-05 15:00:41.663535,Figueiredo
997,2022-01-05 15:00:41.858648,andi
998,2022-01-05 15:00:42.121082,#MariliaMendonca
999,2022-01-05 15:00:42.417257,Luka
1000,2022-01-05 15:00:42.699404,Esteban
1001,2022-01-05 15:00:42.934045,Jana
1002,2022-01-05 15:00:43.143281,dixon
1003,2022-01-05 15:00:43.360588,Quebrando o Tabu
1004,2022-01-05 21:00:20.524489,Tottenham
1005,2022-01-05 21:00:20.726942,#TwitterApoiaFakeNews
1006,2022-01-05 21:00:20.94271,#Rebelde
1007,2022-01-05 21:00:21.106502,#OClone
1008,2022-01-05 21:00:21.319849,Endrick
1009,2022-01-05 21:00:21.425853,#MarsiliPresidente
1010,2022-01-05 21:00:21.586055,andi
1011,2022-01-05 21:00:21.747998,Esteban
1012,2022-01-05 21:00:22.010799,Barcelona
1013,2022-01-05 21:00:22.162675,Dixon
1014,2022-01-06 03:00:28.575343,Fábio
1015,2022-01-06 03:00:28.809571,Cruzeiro
1016,2022-01-06 03:00:29.061793,Ronaldo
1017,2022-01-06 03:00:29.253094,Matheus França
1018,2022-01-06 03:00:29.434064,Paulo André
1019,2022-01-06 03:00:29.622162,Curry
1020,2022-01-06 03:00:29.798974,Sasha
1021,2022-01-06 03:00:29.961262,#UmLugarAoSol
1022,2022-01-06 03:00:30.156795,Tomate
1023,2022-01-06 03:00:30.306506,Bruna Marquezine
1024,2022-01-06 15:00:14.241595,#SomosTodosFiuza
1025,2022-01-06 15:00:14.524166,YEONJUN
1026,2022-01-06 15:00:14.718391,ryle
1027,2022-01-06 15:00:15.02015,Fernando Fernandes
1028,2022-01-06 15:00:15.249416,#BolsonaroPresidenteAte2026
1029,2022-01-06 15:00:15.454822,#NoLimite
1030,2022-01-06 15:00:15.699319,#MaisVoce
1031,2022-01-06 15:00:15.924117,Atlas
1032,2022-01-06 15:00:16.18886,Carlos Miguel
1033,2022-01-06 15:00:16.523343,Ivan
1034,2022-01-06 21:01:00.384599,#SomosTodosBarbara
1050,2022-01-07 03:00:56.013069,#Cirina
1035,2022-01-06 21:01:00.610046,#SomosTodosFiuza
1036,2022-01-06 21:01:00.868452,#TwitterOmisso
1037,2022-01-06 21:01:01.075768,Uber Eats
1038,2022-01-06 21:01:01.237397,SING 2 NOS CINEMAS
1039,2022-01-06 21:01:01.441476,ryle
1040,2022-01-06 21:01:01.699187,Petrolina
1041,2022-01-06 21:01:01.88148,#BolsonaroPresidenteAte2026
1042,2022-01-06 21:01:02.076498,#TodoLeitorJá
1043,2022-01-06 21:01:02.305557,Ronaldo gordão
1044,2022-01-07 03:00:54.930924,Celtics
1045,2022-01-07 03:00:55.151962,Patati
1046,2022-01-07 03:00:55.298711,Fournier
1047,2022-01-07 03:00:55.462448,Tatum
1048,2022-01-07 03:00:55.670993,#SomosTodosBarbara
1049,2022-01-07 03:00:55.848651,#NBAnoSporTV
1051,2022-01-07 03:00:56.132145,VINNIE ON NETFLIX
